title,authors,conference_name,conference_year,link
Denoising Diffusion-Augmented Hybrid Video Anomaly Detection via Reconstructing Noised Frames.,"Kai Cheng, Yaning Pan, Yang Liu, Xinhua Zeng, Rui Feng","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/77
Imperio: Language-Guided Backdoor Attacks for Arbitrary Model Control.,"Ka-Ho Chow, Wenqi Wei, Lei Yu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/78
Fast One-Stage Unsupervised Domain Adaptive Person Search.,"Tianxiang Cui, Huibing Wang, Jinjia Peng, Ruoxi Deng, Xianping Fu, Yang Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/79
Hybrid Frequency Modulation Network for Image Restoration.,"Yuning Cui, Mingyu Liu, Wenqi Ren, Alois Knoll","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/80
FreqFormer: Frequency-aware Transformer for Lightweight Image Super-resolution.,"Tao Dai, Jianping Wang, Hang Guo, Jinmin Li, Jinbao Wang, Zexuan Zhu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/81
Bridging Generative and Discriminative Models for Unified Visual Perception with Diffusion Priors.,"Shiyin Dong, Mingrui Zhu, Kun Cheng, Nannan Wang, Xinbo Gao","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/82
Unified Physical-Digital Face Attack Detection.,"Hao Fang, Ajian Liu, Haocheng Yuan, Junze Zheng, Dingheng Zeng, Yanhong Liu, Jiankang Deng, Sergio Escalera, Xiaoming Liu, Jun Wan, Zhen Lei","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/83
CF-Deformable DETR: An End-to-End Alignment-Free Model for Weakly Aligned Visible-Infrared Object Detection.,"Haolong Fu, Jin Yuan, Guojin Zhong, Xuan He, Jiacheng Lin, Zhiyong Li","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/84
Self-Supervised Pre-training with Symmetric Superimposition Modeling for Scene Text Recognition.,"Zuan Gao, Yuxin Wang, Yadong Qu, Boqiang Zhang, Zixiao Wang, Jianjun Xu, Hongtao Xie","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/85
A Dataset and Model for Realistic License Plate Deblurring.,"Haoyan Gong, Yuzheng Feng, Zhenrong Zhang, Xianxu Hou, Jingxin Liu, Siqi Huang, Hongbin Liu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/86
Cross-Scale Domain Adaptation with Comprehensive Information for Pansharpening.,"Meiqi Gong, Hao Zhang, Hebaixu Wang, Jun Chen, Jun Huang, Xin Tian, Jiayi Ma","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/87
Enhancing Cross-modal Completion and Alignment for Unsupervised Incomplete Text-to-Image Person Retrieval.,"Tiantian Gong, Junsheng Wang, Liyan Zhang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/88
TSESNet: Temporal-Spatial Enhanced Breast Tumor Segmentation in DCE-MRI Using Feature Perception and Separability.,"Jiezhou He, Xue Zhao, Zhiming Luo, Songzhi Su, Shaozi Li, Guojun Zhang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/89
UniM-OV3D: Uni-Modality Open-Vocabulary 3D Scene Understanding with Fine-Grained Feature Representation.,"Qingdong He, Jinlong Peng, Zhengkai Jiang, Kai Wu, Xiaozhong Ji, Jiangning Zhang, Yabiao Wang, Chengjie Wang, Mingang Chen, Yunsheng Wu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/90
A Lightweight U-like Network Utilizing Neural Memory Ordinary Differential Equations for Slimming the Decoder.,"Quansong He, Xiaojun Yao, Jun Wu, Zhang Yi, Tao He","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/91
CMMU: A Benchmark for Chinese Multi-modal Multi-type Question Understanding and Reasoning.,"Zheqi He, Xinya Wu, Pengfei Zhou, Richeng Xuan, Guang Liu, Xi Yang, Qiannan Zhu, Hua Huang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/92
Why Only Text: Empowering Vision-and-Language Navigation with Multi-modal Prompts.,"Haodong Hong, Sen Wang, Zi Huang, Qi Wu, Jiajun Liu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/93
Improving Adversarial Robustness via Feature Pattern Consistency Constraint.,"Jiacong Hu, Jingwen Ye, Zunlei Feng, Jiazhen Yang, Shunyu Liu, Xiaotian Yu, Lingxiang Jia, Mingli Song","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/94
Hundred-Kilobyte Lookup Tables for Efficient Single-Image Super-Resolution.,"Binxiao Huang, Jason Chun Lok Li, Jie Ran, Boyu Li, Jiajun Zhou, Dahai Yu, Ngai Wong","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/95
Long Short-Term Dynamic Prototype Alignment Learning for Video Anomaly Detection.,"Chao Huang, Jie Wen, Chengliang Liu, Yabo Liu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/96
Eliminating the Cross-Domain Misalignment in Text-guided Image Inpainting.,"Muqi Huang, Chaoyue Wang, Yong Luo, Lefei Zhang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/97
Rethinking Correlation Learning via Label Prior for Open Set Domain Adaptation.,"Zixian Huang, Chuan-Xian Ren","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/98
PPTFormer: Pseudo Multi-Perspective Transformer for UAV Segmentation.,"Deyi Ji, Wenwei Jin, Hongtao Lu, Feng Zhao","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/99
Dual Enhancement in ODI Super-Resolution: Adapting Convolution and Upsampling to Projection Distortion.,"Xiang Ji, Changqiao Xu, Lujie Zhong, Shujie Yang, Han Xiao, Gabriel-Miro Muntean","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/100
Revealing the Two Sides of Data Augmentation: An Asymmetric Distillation-based Win-Win Solution for Open-Set Recognition.,"Yunbing Jia, Xiaoyu Kong, Fan Tang, Yixing Gao, Weiming Dong, Yi Yang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/101
M2Beats: When Motion Meets Beats in Short-form Videos.,"Dongxiang Jiang, Yongchang Zhang, Shuai He, Anlong Ming","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/102
LeMeViT: Efficient Vision Transformer with Learnable Meta Tokens for Remote Sensing Image Interpretation.,"Wentao Jiang, Jing Zhang, Di Wang, Qiming Zhang, Zengmao Wang, Bo Du","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/103
Scene-Adaptive Person Search via Bilateral Modulations.,"Yimin Jiang, Huibing Wang, Jinjia Peng, Xianping Fu, Yang Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/104
TFLOP: Table Structure Recognition Framework with Layout Pointer Mechanism.,"Minsoo Khang, Teakgyu Hong","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/105
IntensPure: Attack Intensity-aware Secondary Domain Adaptive Diffusion for Adversarial Purification.,"Eungi Lee, Moon Seok Lee, Jae Hyun Yoon, Seok Bong Yoo","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/106
Bridging Stereo Geometry and BEV Representation with Reliable Mutual Interaction for Semantic Scene Completion.,"Bohan Li, Yasheng Sun, Zhujin Liang, Dalong Du, Zhuanghui Zhang, Xiaofeng Wang, Yunnan Wang, Xin Jin, Wenjun Zeng","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/107
A Coarse-to-Fine Fusion Network for Event-Based Image Deblurring.,"Huan Li, Hailong Shi, Xingyu Gao","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/108
