title,authors,conference_name,conference_year,link
On Preferred Abductive Explanations for Decision Trees and Random Forests.,"Gilles Audemard, Steve Bellart, Louenas Bounia, Frédéric Koriche, Jean-Marie Lagniez, Pierre Marquis","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/91
Individual Fairness Guarantees for Neural Networks.,"Elias Benussi, Andrea Patanè, Matthew Wicker, Luca Laurenti, Marta Kwiatkowska","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/92
How Does Frequency Bias Affect the Robustness of Neural Image Classifiers against Common Corruption and Adversarial Perturbations?,"Alvin Chan, Yew Soon Ong, Clement Tan","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/93
Learn to Reverse DNNs from AI Programs Automatically.,"Simin Chen, Hamed Khanpour, Cong Liu, Wei Yang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/94
CAT: Customized Adversarial Training for Improved Robustness.,"Minhao Cheng, Qi Lei, Pin-Yu Chen, Inderjit S. Dhillon, Cho-Jui Hsieh","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/95
PPT: Backdoor Attacks on Pre-trained Models via Poisoned Prompt Tuning.,"Wei Du, Yichun Zhao, Boqun Li, Gongshen Liu, Shilin Wang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/96
SoFaiR: Single Shot Fair Representation Learning.,"Xavier Gitiaux, Huzefa Rangwala","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/97
Fairness without the Sensitive Attribute via Causal Variational Autoencoder.,"Vincent Grari, Sylvain Lamprier, Marcin Detyniecki","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/98
Taking Situation-Based Privacy Decisions: Privacy Assistants Working with Humans.,"Nadin Kökciyan, Pinar Yolum","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/99
Model Stealing Defense against Exploiting Information Leak through the Interpretation of Deep Neural Nets.,"Jeonghyun Lee, Sungmin Han, Sangkyun Lee","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/100
