title,authors,conference_name,conference_year,link
Instant Multi-View Head Capture through Learnable Registration.,"Timo Bolkart, Tianye Li, Michael J. Black","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00081
On the Importance of Accurate Geometry Data for Dense 3D Vision Tasks.,"HyunJun Jung, Patrick Ruhkamp, Guangyao Zhai, Nikolas Brasch, Yitong Li, Yannick Verdie, Jifei Song, Yiren Zhou, Anil Armagan, Slobodan Ilic, Ales Leonardis, Nassir Navab, Benjamin Busam","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00082
Learning 3D Scene Priors with 2D Supervision.,"Yinyu Nie, Angela Dai, Xiaoguang Han, Matthias Nießner","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00083
"OmniObject3D: Large-Vocabulary 3D Object Dataset for Realistic Perception, Reconstruction and Generation.","Tong Wu, Jiarui Zhang, Xiao Fu, Yuxin Wang, Jiawei Ren, Liang Pan, Wayne Wu, Lei Yang, Jiaqi Wang, Chen Qian, Dahua Lin, Ziwei Liu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00084
OpenScene: 3D Scene Understanding with Open Vocabularies.,"Songyou Peng, Kyle Genova, Chiyu Max Jiang, Andrea Tagliasacchi, Marc Pollefeys, Thomas A. Funkhouser","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00085
Multi-View Azimuth Stereo via Tangent Space Consistency.,"Xu Cao, Hiroaki Santo, Fumio Okura, Yasuyuki Matsushita","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00086
Progressive Transformation Learning for Leveraging Virtual Images in Training.,"Yi-Ting Shen, Hyungtae Lee, Heesung Kwon, Shuvra S. Bhattacharyya","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00087
Connecting the Dots: Floorplan Reconstruction Using Two-Level Queries.,"Yuanwen Yue, Theodora Kontogianni, Konrad Schindler, Francis Engelmann","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00088
NeRF-Supervised Deep Stereo.,"Fabio Tosi, Alessio Tonioni, Daniele De Gregorio, Matteo Poggi","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00089
Semantic Scene Completion with Cleaner Self.,"Fengyun Wang, Dong Zhang, Hanwang Zhang, Jinhui Tang, Qianru Sun","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00090
